9.477154,6.905996,0.330000,92.360784,107.419608,90.352941,571.540000,653.780000,56.050000,42706.000000,1.000000,0.928049,0.071462,0.000489,0.000028,-0.003685,0.000000,-0.003685,0.000000,-0.003685,124.000000,0.000000
9.615056,7.227839,0.380000,91.356863,105.411765,82.321569,571.530000,654.130000,56.100000,44585.000000,1.000000,0.910506,0.089031,0.000463,0.000022,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
9.742652,7.003519,0.400000,91.356863,105.411765,82.321569,571.740000,653.980000,56.120000,45634.000000,1.000000,0.903255,0.096270,0.000475,0.000019,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
9.978477,6.751158,0.380000,83.325490,100.392157,78.305882,572.060000,653.850000,56.100000,43711.000000,1.000000,0.917866,0.081639,0.000495,0.000012,-0.003685,0.000000,-0.003685,0.000000,-0.003685,132.000000,0.000000
10.143729,6.465340,0.360000,83.325490,100.392157,78.305882,572.330000,653.660000,56.080000,44957.000000,1.000000,0.919347,0.080153,0.000500,0.000009,-0.003685,0.000000,-0.003685,0.000000,-0.003685,132.000000,0.000000
10.281631,6.787183,0.360000,83.325490,100.392157,78.305882,572.320000,654.010000,56.080000,45721.000000,1.000000,0.905267,0.094269,0.000465,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
10.363834,5.845619,0.300000,95.372549,123.482353,99.388235,572.790000,653.190000,56.020000,44083.000000,1.000000,0.929420,0.070081,0.000498,0.000006,-0.003685,0.000000,-0.003685,0.000000,-0.003685,102.000000,0.000000
10.322394,6.327576,0.300000,102.400000,130.509804,97.380392,572.550000,653.610000,56.020000,46508.000000,1.000000,0.930592,0.068915,0.000493,0.000006,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
10.197090,6.032960,0.340000,95.372549,123.482353,99.388235,572.560000,653.290000,56.060000,44694.000000,1.000000,0.932649,0.066843,0.000508,0.000008,-0.003685,0.000000,-0.003685,0.000000,-0.003685,132.000000,0.000000
10.484938,6.131160,0.320000,102.400000,130.509804,97.380392,572.780000,653.500000,56.040000,47709.000000,1.000000,0.916330,0.083190,0.000480,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
10.656281,5.644188,0.280000,52.203922,72.282353,59.231373,573.140000,653.130000,56.000000,43296.000000,1.000000,0.936294,0.063193,0.000512,0.000006,-0.003685,0.000000,-0.003685,0.000000,-0.003685,105.000000,0.000000
10.998583,5.717192,0.240000,52.203922,72.282353,59.231373,573.420000,653.340000,55.960000,44847.000000,1.000000,0.939986,0.059529,0.000485,0.000009,-0.003685,0.000000,-0.003685,0.000000,-0.003685,108.000000,0.000000
10.786461,5.925530,0.260000,77.301961,104.407843,77.301961,573.140000,653.440000,55.980000,46289.000000,1.000000,0.928286,0.071242,0.000472,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,105.000000,0.000000
10.606043,6.416701,0.300000,102.400000,130.509804,97.380392,572.770000,653.810000,56.020000,47512.000000,1.000000,0.909454,0.090078,0.000468,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,140.000000,0.000000
10.460296,6.649419,0.320000,102.400000,130.509804,97.380392,572.540000,653.960000,56.040000,46245.000000,1.000000,0.916323,0.083203,0.000474,0.000005,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
10.920164,6.238297,0.290000,77.301961,104.407843,77.301961,573.130000,653.780000,56.010000,48168.000000,1.000000,0.922896,0.076648,0.000457,0.000006,-0.003685,0.000000,-0.003685,0.000000,-0.003685,144.000000,0.000000
11.136485,6.039035,0.250000,77.301961,104.407843,77.301961,573.410000,653.690000,55.970000,47119.000000,1.000000,0.931995,0.067552,0.000453,0.000010,-0.003685,0.033898,-0.003685,0.000000,-0.003685,148.000000,0.000000
11.062266,6.569216,0.260000,82.321569,111.435294,81.317647,573.120000,654.140000,55.980000,46158.000000,1.000000,0.915814,0.083741,0.000445,0.000008,-0.003685,0.000000,-0.003685,0.000000,-0.003685,144.000000,0.000000
11.274387,6.360879,0.230000,82.321569,111.435294,81.317647,573.400000,654.040000,55.950000,44017.000000,1.000000,0.926814,0.072745,0.000441,0.000013,-0.003685,0.033898,-0.003685,0.000000,-0.003685,148.000000,0.000000
9.893152,7.352589,0.400000,91.356863,105.411765,82.321569,571.730000,654.360000,56.120000,44957.000000,1.000000,0.893806,0.105740,0.000453,0.000013,-0.003685,0.000000,-0.003685,0.000000,-0.003685,128.000000,0.000000
9.757157,7.558758,0.390000,91.356863,105.411765,82.321569,571.520000,654.490000,56.110000,43777.000000,1.000000,0.896579,0.102973,0.000448,0.000016,-0.003685,0.000000,-0.003685,0.000000,-0.003685,160.000000,0.000000
10.112180,7.063926,0.390000,100.392157,135.529412,98.384314,572.050000,654.190000,56.110000,45066.000000,1.000000,0.901082,0.098454,0.000464,0.000007,-0.003685,0.000000,-0.003685,0.000000,-0.003685,132.000000,0.000000
10.423732,7.118102,0.320000,100.392157,135.529412,98.384314,572.310000,654.370000,56.040000,44607.000000,1.000000,0.888097,0.111466,0.000438,0.000002,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
10.250082,7.385769,0.360000,100.392157,135.529412,98.384314,572.040000,654.540000,56.080000,43471.000000,1.000000,0.891769,0.107793,0.000438,0.000004,-0.003685,0.000000,-0.003685,0.000000,-0.003685,136.000000,0.000000
9.891537,7.849175,0.420000,86.337255,107.419608,84.329412,571.520000,654.810000,56.140000,43384.000000,1.000000,0.893328,0.106246,0.000427,0.000011,-0.003685,0.000000,-0.003685,0.000000,-0.003685,160.000000,0.000000
10.039453,7.692583,0.350000,86.337255,107.419608,84.329412,571.720000,654.730000,56.070000,45874.000000,1.000000,0.889417,0.110150,0.000433,0.000008,-0.003685,0.000000,-0.003685,0.000000,-0.003685,165.000000,0.000000
